datetime_et,open,high,low,close,volume
2024-02-14 13:00,17759.08,17815.18,17752.64,17807.63,0
2024-02-15 07:30,17815.32,17836.88,17738.68,17766.87,0
2024-02-15 08:30,17766.57,17788.99,17722.31,17767.76,0
2024-02-15 09:30,17767.64,17806.36,17754.17,17804.96,0
2024-02-15 10:30,17804.78,17863.62,17787.17,17862.57,0
2024-02-15 11:30,17862.47,17864.58,17818.62,17846.13,0
2024-02-15 12:30,17846.12,17860.72,17810.2,17831.58,0
2024-02-15 13:00,17831.11,17851.15,17818.16,17845.72,0
2024-02-16 07:30,17853.59,17864.16,17663.4,17703.56,0
2024-02-16 08:30,17703.16,17811.09,17683.04,17808.54,0
2024-02-16 09:30,17808.55,17827.22,17786.74,17816.06,0
2024-02-16 10:30,17816.22,17821.42,17745.45,17772.87,0
2024-02-16 11:30,17772.77,17837.91,17767.11,17826.86,0
2024-02-16 12:30,17826.86,17826.86,17702.6,17727.74,0
2024-02-16 13:00,17727.89,17727.89,17663.45,17685.98,0
2024-02-20 07:30,17591.17,17657.08,17426.29,17427.32,0
2024-02-20 08:30,17427.66,17540.1,17425.96,17508.51,0
2024-02-20 09:30,17508.46,17509.04,17404.48,17423.7,0
2024-02-20 10:30,17423.42,17471.43,17399.41,17436.72,0
2024-02-20 11:30,17436.44,17483.59,17422.44,17477.33,0
2024-02-20 12:30,17477.46,17530.28,17469.44,17525.62,0
2024-02-20 13:00,17525.58,17550.76,17472.98,17546.1,0
2024-02-21 07:30,17412.79,17461.41,17390.66,17405.08,0
2024-02-21 08:30,17405.58,17456.67,17399.4,17435.87,0
2024-02-21 09:30,17435.63,17450.6,17378.97,17393.3,0
2024-02-21 10:30,17393.16,17424.96,17374.94,17401.85,0
2024-02-21 11:30,17401.62,17422.58,17342.07,17361.41,0
2024-02-21 12:30,17361.22,17366.21,17319.44,17363.24,0
2024-02-21 13:00,17363.22,17482.13,17362.49,17478.91,0
2024-02-22 07:30,17857.76,17917.55,17808.26,17909.2,0
2024-02-22 08:30,17909.59,17923.56,17849.72,17911.7,0
2024-02-22 09:30,17911.24,17943.74,17889.68,17943.67,0
2024-02-22 10:30,17943.83,17974.27,17924.68,17971.06,0
2024-02-22 11:30,17971.9,18034.8,17971.9,18031.49,0
2024-02-22 12:30,18031.53,18031.73,17985.88,18008.7,0
2024-02-22 13:00,18009.01,18032.94,17994.9,18004.7,0
2024-02-23 07:30,18052.59,18091.62,17993.43,17996.39,0
2024-02-23 08:30,17996.04,18022.64,17902.78,17954.5,0
2024-02-23 09:30,17954.5,18011.35,17941.86,17956.19,0
2024-02-23 10:30,17956.13,18010.82,17950.6,17999.98,0
2024-02-23 11:30,18000.04,18009.27,17943.96,17952.45,0
2024-02-23 12:30,17952.05,17973.14,17922.64,17923.08,0
2024-02-23 13:00,17921.94,17969.18,17918.36,17937.61,0
2024-02-26 07:30,17970.21,18010.79,17926.66,17967.18,0
2024-02-26 08:30,17967.14,17993.3,17952.18,17974.11,0
2024-02-26 09:30,17974.3,18010.68,17974.3,18008.4,0
2024-02-26 10:30,18007.88,18014.11,17952.2,17957.99,0
2024-02-26 11:30,17958.09,17992.47,17937.14,17991.52,0
2024-02-26 12:30,17991.43,17993.42,17961.3,17969.75,0
2024-02-26 13:00,17969.69,17969.69,17930.56,17933.33,0
2024-02-27 07:30,17962.58,17987.54,17901.56,17967.75,0
2024-02-27 08:30,17967.67,17978.13,17931.13,17939.63,0
2024-02-27 09:30,17940.05,17964.51,17923.59,17936.87,0
2024-02-27 10:30,17936.84,17939.56,17871.06,17902.11,0
2024-02-27 11:30,17902.08,17970.87,17898.2,17970.48,0
2024-02-27 12:30,17970.45,17984.73,17962.59,17977.86,0
2024-02-27 13:00,17978.14,17982.44,17957.94,17971.05,0
2024-02-28 07:30,17895.03,17900.98,17840.36,17862.36,0
2024-02-28 08:30,17861.47,17924.41,17859.24,17921.61,0
2024-02-28 09:30,17921.92,17931.01,17886.89,17888.75,0
2024-02-28 10:30,17889.17,17904.75,17855.84,17901.78,0
2024-02-28 11:30,17901.5,17910.75,17865.57,17866.55,0
2024-02-28 12:30,17866.94,17885.56,17846.71,17883.11,0
2024-02-28 13:00,17883.07,17888.83,17852.04,17874.5,0
2024-02-29 07:30,17991.67,18028.44,17947.74,17982.26,0
2024-02-29 08:30,17981.6,17996.54,17930.97,17934.01,0
2024-02-29 09:30,17933.92,17959.42,17866.26,17937.99,0
2024-02-29 10:30,17938.11,18006.26,17938.11,18003.02,0
2024-02-29 11:30,18003.1,18016.21,17980.94,17987.07,0
2024-02-29 12:30,17986.99,18012.56,17972.86,18011.93,0
2024-02-29 13:00,18012.06,18068.52,18006.46,18043.85,0
2024-03-01 07:30,18069.28,18154.96,18064.44,18132.52,0
2024-03-01 08:30,18132.11,18204.74,18112.54,18195.52,0
2024-03-01 09:30,18195.51,18233.4,18173.24,18230.54,0
2024-03-01 10:30,18230.58,18283.96,18222.6,18283.41,0
2024-03-01 11:30,18283.3,18333.26,18276.19,18328.6,0
2024-03-01 12:30,18328.74,18332.87,18285.5,18307.53,0
2024-03-01 13:00,18307.18,18308.9,18293.74,18302.91,0
2024-03-04 07:30,18290.1,18295.82,18247.62,18261.08,0
2024-03-04 08:30,18260.96,18300.2,18259.8,18269.33,0
2024-03-04 09:30,18269.33,18295.0,18247.59,18294.15,0
2024-03-04 10:30,18293.7,18293.7,18239.21,18256.26,0
2024-03-04 11:30,18256.18,18280.17,18253.98,18270.42,0
2024-03-04 12:30,18270.39,18313.43,18266.86,18291.01,0
2024-03-04 13:00,18290.86,18295.32,18218.24,18226.48,0
2024-03-05 07:30,18088.7,18097.5,17918.18,17918.18,0
2024-03-05 08:30,17917.79,17934.54,17883.63,17931.14,0
2024-03-05 09:30,17930.8,17947.56,17882.52,17942.94,0
2024-03-05 10:30,17942.68,17942.68,17881.59,17891.9,0
2024-03-05 11:30,17891.87,17906.72,17850.55,17863.16,0
2024-03-05 12:30,17863.12,17863.12,17805.95,17813.74,0
2024-03-05 13:00,17813.9,17904.48,17804.5,17897.87,0
2024-03-06 07:30,18083.51,18099.49,17941.64,17983.54,0
2024-03-06 08:30,17982.95,18079.87,17982.18,18070.65,0
2024-03-06 09:30,18070.48,18133.22,18037.41,18130.83,0
2024-03-06 10:30,18130.79,18142.88,18094.17,18124.32,0
2024-03-06 11:30,18124.1,18124.47,17984.91,18049.5,0
2024-03-06 12:30,18049.44,18049.44,17968.81,17984.02,0
2024-03-06 13:00,17985.14,18033.14,17960.98,18017.57,0
2024-03-07 07:30,18161.73,18219.4,18101.43,18203.76,0
2024-03-07 08:30,18204.28,18268.82,18200.27,18255.68,0
2024-03-07 09:30,18255.78,18305.27,18239.73,18283.04,0
2024-03-07 10:30,18283.07,18309.02,18266.48,18305.52,0
2024-03-07 11:30,18305.38,18337.95,18302.13,18323.1,0
2024-03-07 12:30,18323.14,18334.42,18271.97,18286.99,0
2024-03-07 13:00,18287.04,18320.99,18285.16,18297.99,0
2024-03-08 07:30,18312.78,18416.73,18277.26,18411.46,0
2024-03-08 08:30,18411.88,18412.03,18165.81,18165.81,0
2024-03-08 09:30,18166.9,18209.69,18113.7,18167.92,0
2024-03-08 10:30,18167.99,18177.44,18029.37,18048.01,0
2024-03-08 11:30,18047.56,18112.24,17995.38,18110.66,0
2024-03-08 12:30,18110.59,18155.28,18030.38,18043.21,0
2024-03-08 13:00,18046.58,18069.27,18017.78,18018.45,0
2024-03-11 07:30,17959.68,17984.27,17873.33,17936.05,0
2024-03-11 08:30,17936.14,18000.16,17907.91,17908.42,0
2024-03-11 09:30,17908.43,17982.7,17905.03,17961.43,0
2024-03-11 10:30,17961.4,17979.33,17931.57,17977.39,0
2024-03-11 11:30,17977.47,17986.64,17927.18,17974.86,0
2024-03-11 12:30,17975.51,18003.05,17937.03,17954.38,0
2024-03-11 13:30,17954.09,17973.34,17932.43,17951.69,0
2024-03-12 07:30,18063.02,18126.35,17919.33,18125.78,0
2024-03-12 08:30,18126.1,18194.72,18125.0,18179.96,0
2024-03-12 09:30,18179.68,18186.3,18117.27,18123.3,0
2024-03-12 10:30,18122.51,18140.56,18069.35,18129.21,0
2024-03-12 11:30,18130.27,18181.82,18120.76,18181.09,0
2024-03-12 12:30,18181.25,18209.56,18152.13,18205.39,0
2024-03-12 13:30,18205.4,18228.37,18197.35,18219.12,0
2024-03-13 07:30,18151.76,18163.74,18051.99,18096.43,0
2024-03-13 08:30,18095.84,18126.89,18058.7,18065.68,0
2024-03-13 09:30,18066.0,18089.36,18030.4,18080.76,0
2024-03-13 10:30,18080.79,18133.29,18062.46,18132.92,0
2024-03-13 11:30,18132.54,18134.89,18105.47,18127.98,0
2024-03-13 12:30,18127.92,18140.55,18038.21,18073.22,0
2024-03-13 13:30,18073.83,18090.46,18052.06,18068.47,0
2024-03-14 07:30,18114.68,18142.9,17956.02,18080.56,0
2024-03-14 08:30,18081.26,18087.12,18015.87,18024.01,0
2024-03-14 09:30,18024.09,18057.85,17994.5,18033.44,0
2024-03-14 10:30,18032.89,18049.37,17963.83,17979.74,0
2024-03-14 11:30,17979.66,18078.18,17974.41,18052.25,0
2024-03-14 12:30,18051.89,18055.26,17926.23,17937.82,0
2024-03-14 13:30,17937.76,18022.13,17913.63,18014.8,0
2024-03-15 07:30,17926.92,17930.47,17789.2,17870.28,0
2024-03-15 08:30,17869.54,17919.83,17836.84,17855.73,0
2024-03-15 09:30,17855.57,17859.03,17780.27,17800.75,0
2024-03-15 10:30,17801.0,17823.72,17764.99,17809.04,0
2024-03-15 11:30,17809.02,17843.17,17796.5,17815.3,0
2024-03-15 12:30,17815.5,17855.57,17813.63,17840.99,0
2024-03-15 13:30,17840.74,17842.02,17796.57,17808.25,0
2024-03-18 07:30,18024.24,18124.32,18024.24,18115.41,0
2024-03-18 08:30,18115.48,18122.39,18050.24,18060.86,0
2024-03-18 09:30,18060.77,18062.0,18024.64,18034.37,0
2024-03-18 10:30,18034.27,18050.2,17989.65,18037.57,0
2024-03-18 11:30,18037.54,18058.2,18000.59,18055.0,0
2024-03-18 12:30,18054.66,18057.69,18014.28,18034.82,0
2024-03-18 13:30,18035.07,18042.84,17973.09,17985.01,0
2024-03-19 07:30,17902.52,17907.08,17809.15,17832.09,0
2024-03-19 08:30,17832.84,17901.0,17831.59,17893.96,0
2024-03-19 09:30,17893.45,17966.78,17891.84,17963.75,0
2024-03-19 10:30,17963.69,18034.92,17962.17,18017.39,0
2024-03-19 11:30,18017.53,18034.98,17998.48,18025.46,0
2024-03-19 12:30,18025.47,18039.32,17974.23,17986.27,0
2024-03-19 13:30,17987.44,18039.82,17983.94,18032.2,0
2024-03-20 07:30,18067.7,18087.12,18005.01,18053.75,0
2024-03-20 08:30,18054.25,18056.55,18010.19,18040.86,0
2024-03-20 09:30,18040.78,18044.38,18012.88,18024.78,0
2024-03-20 10:30,18024.47,18047.47,18013.45,18019.47,0
2024-03-20 11:30,18019.4,18148.34,18003.24,18116.12,0
2024-03-20 12:30,18116.17,18243.76,18050.34,18243.76,0
2024-03-20 13:30,18243.61,18249.12,18195.21,18240.11,0
2024-03-21 07:30,18438.24,18458.99,18388.13,18395.96,0
2024-03-21 08:30,18396.2,18426.79,18379.98,18421.44,0
2024-03-21 09:30,18421.9,18464.7,18415.24,18462.5,0
2024-03-21 10:30,18462.63,18463.99,18418.15,18419.24,0
2024-03-21 11:30,18419.36,18421.4,18347.26,18374.04,0
2024-03-21 12:30,18374.04,18375.02,18318.43,18352.39,0
2024-03-21 13:30,18352.36,18360.62,18317.09,18320.38,0
2024-03-22 07:30,18293.15,18328.88,18267.49,18299.93,0
2024-03-22 08:30,18300.38,18321.51,18270.05,18319.62,0
2024-03-22 09:30,18319.56,18331.2,18299.93,18314.67,0
2024-03-22 10:30,18314.94,18371.34,18298.31,18365.54,0
2024-03-22 11:30,18365.55,18386.25,18346.55,18373.14,0
2024-03-22 12:30,18372.8,18373.94,18315.95,18334.61,0
2024-03-22 13:30,18334.68,18368.82,18325.06,18339.44,0
2024-03-25 07:30,18215.54,18303.13,18189.28,18285.51,0
2024-03-25 08:30,18285.79,18308.42,18270.77,18291.69,0
2024-03-25 09:30,18291.7,18318.62,18283.49,18289.2,0
2024-03-25 10:30,18289.26,18315.0,18283.57,18310.25,0
2024-03-25 11:30,18310.1,18334.23,18308.05,18325.5,0
2024-03-25 12:30,18325.45,18337.35,18295.65,18303.31,0
2024-03-25 13:30,18303.38,18321.02,18273.86,18277.06,0
2024-03-26 07:30,18329.28,18378.7,18319.46,18323.14,0
2024-03-26 08:30,18323.09,18350.06,18309.08,18339.24,0
2024-03-26 09:30,18339.3,18359.32,18319.6,18329.23,0
2024-03-26 10:30,18329.13,18335.26,18304.08,18323.37,0
2024-03-26 11:30,18323.36,18331.48,18306.65,18328.34,0
2024-03-26 12:30,18328.61,18333.73,18272.73,18275.78,0
2024-03-26 13:30,18275.54,18277.29,18207.88,18210.54,0
2024-03-27 07:30,18338.19,18344.09,18168.2,18202.55,0
2024-03-27 08:30,18202.68,18223.13,18180.25,18183.84,0
2024-03-27 09:30,18183.86,18218.34,18171.3,18215.15,0
2024-03-27 10:30,18215.25,18229.52,18190.82,18207.67,0
2024-03-27 11:30,18207.67,18237.38,18195.98,18234.21,0
2024-03-27 12:30,18234.39,18235.17,18174.47,18206.86,0
2024-03-27 13:30,18207.21,18283.46,18206.55,18280.84,0
2024-03-28 07:30,18263.41,18308.32,18231.38,18266.3,0
2024-03-28 08:30,18268.32,18288.25,18262.88,18284.83,0
2024-03-28 09:30,18285.54,18288.57,18247.75,18257.4,0
